Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
16/12,4:44:24,0:2,4:44:28,,0,0,0,0,,0,0,,PlayerQuit,
