Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
12/12,2:28:9,0:9,2:28:23,,0,0,0,0,,0,0,,PlayerQuit,
