Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
16/12,2:48:2,0:18,2:48:24,,0,0,0,0,,0,0,,PlayerQuit,
