Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
16/12,4:46:56,0:15,4:53:25,,0,0,0,0,,0,0,,PlayerQuit,
