Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
15/12,13:43:13,0:2,13:43:18,,0,0,0,0,,0,0,,PlayerQuit,
