Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
16/12,1:5:24,5:32,1:12:47,,0,0,0,0,,0,0,,PlayerQuit,
