Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
12/12,2:33:24,0:4,2:33:29,,1,0,0,1,,10,0,,PlayerQuit,
