Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
16/12,4:54:14,0:24,4:54:44,,2,0,0,2,,60,0,,PlayerQuit,
