Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
16/12,4:57:37,11:41,5:13:3,,3,0,2,5,,85,0,,PlayerQuit,
