Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
16/12,1:35:13,0:31,1:35:50,,0,0,0,0,,0,0,,PlayerQuit,
