Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
16/12,1:58:24,0:11,1:58:38,,0,0,0,0,,0,0,,PlayerQuit,
