Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
16/12,1:43:0,0:16,1:43:20,,0,0,0,0,,0,0,,PlayerQuit,
