Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
16/12,1:37:11,0:12,1:37:25,,0,0,0,0,,0,0,,PlayerQuit,
