Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
16/12,2:58:28,0:1,2:58:31,,0,0,0,0,,0,0,,PlayerQuit,
