Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
16/12,1:37:27,0:4,1:37:34,,0,0,0,0,,0,0,,PlayerQuit,
