Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
16/12,2:50:19,0:0,2:50:21,,0,0,0,0,,0,0,,PlayerQuit,
