Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
16/12,4:43:50,0:22,4:44:17,,1,0,0,1,,25,0,,PlayerQuit,
