Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
16/12,2:0:15,35:12,2:46:57,,0,0,0,0,,0,0,,PlayerQuit,
