Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
15/12,13:52:39,0:2,13:52:47,,0,0,0,0,,0,0,,PlayerQuit,
