Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
16/12,2:58:40,0:2,2:59:6,,0,0,0,0,,0,0,,PlayerQuit,
