Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
16/12,1:44:15,0:16,1:44:42,,0,0,0,0,,0,0,,PlayerQuit,
