Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
10/12,21:45:0,0:0,21:45:10,,0,0,0,0,,0,0,,PlayerQuit,
