Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
15/12,13:53:32,0:2,13:53:36,,0,0,0,0,,0,0,,PlayerQuit,
