Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
16/12,1:38:24,0:13,1:38:40,,0,0,0,0,,0,0,,PlayerQuit,
