Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
12/12,2:35:27,0:7,2:35:35,,0,1,0,1,,0,25,,PlayerQuit,
