Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
16/12,3:3:47,0:14,3:4:21,,1,1,1,3,,50,25,,PlayerWin,
