Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
10/12,21:58:7,0:1,21:58:9,,0,0,0,0,,0,0,,PlayerQuit,
