Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
15/12,13:11:10,0:1,13:11:12,,0,0,0,0,,0,0,,PlayerQuit,
