Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
16/12,1:4:36,0:15,1:4:55,,0,0,0,0,,0,0,,PlayerQuit,
