Date,StartTime,GameTime,EndTime,,DamageItems,HealthItems,StaminaItems,TotalItems,,DamageTaken,HealthHealed,,ExitReason
12/12,3:28:13,0:4,3:28:18,,3,0,0,3,,30,0,,PlayerQuit,
